puuid,leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,ratedTier,ratedRating
a0lbz6J_g0a0bfk6ZvenmRuE-5peF5umtWF-gFRe3lkoXuMwtrUzah18o1Q9uUCPHRjOcXxDBD_VlQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,fpXy8-JVIwbkDLzKx-w0F-me8rRDR6j-LpTPDLwbymCaA8dJ,0.0,119,107,False,False,True,False,,
2FQjl-Yiza7JisGaer8DY4DFdhrMLotT4gOR7o7pfE5GtSXpwMnEs7oA_uKt6XBnTq4g7rjKNtkFeg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,1Y5yjiHU6ehYrTDxP1ROvWZMrDuam08fMzj_n1uaBG8VnaA,43.0,109,97,False,False,True,False,,
biwAka525bl1kkm2VcZzbvo2oFt9NlZL7Gzo6WgjErSqVwOAKmJABeTBnbfQRISgHa_i461vdK2YHw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,oTaS1S0uzTvACz2UQSDB0DqPJpd5VUJX_4CLZneI5zd8vw,64.0,98,78,False,False,True,False,,
gi0brwrrWBt98eSjWNk8ajsfaFFRLHr8_ryJDL0jCwUyZXg0yjPsq34OSz4TNsUgClH93LBAXbmFww,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,j98KE0Ontu4UDpbdV5elyZj2szPnht1bVMKfr6hY7GKxAOQ,43.0,83,66,False,False,True,False,,
oqN48s15eyuSIZF1Uf1eR3UMYSauZRgFv2ecNieOaLwYn9akROsfaZEF2z1OlUBG720UY_08502qiA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,jetukLdnsRbkfvl5mRh_xTI0FrB_3TiDOQ7RU_igw7GwAw,43.0,71,50,False,False,True,False,,
sXU9Nj4KD8CFfyLDC5UBG3MA8s4Anc6qIIGXVMhn7VZsjetAdkkwWRGesfVhMp8ERFtAiMzeLyT0Aw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Sb6E7MVvENgLPmKgPNsJbhXqZi8ehu9DOC0OWb_LvRZzkjQ,43.0,67,41,False,False,True,False,,
8WYOTEVCFiN5xj3XJiaZNG3srj_ie5lA6T9vUTXyhkVPXmKbpWVCTSCniLSMWzpyqQPxQMGUGCsgJg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,M0qmUA5rRi3cP2v_TivQ7tS_HsHqN0A5xanMdd4K8Q9MHX4,53.0,64,49,False,False,True,False,,
yYuYY9VtZ2qkRNmbW5ybC06JswfESWjkYwKtxZ5RMrXjx1hlWibRz0_BG0yVuR1ZnLdqHr18-gBtWA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,SEEOuq4DY6uJSLgej87ToRvlC5j5Fs1cb3XW8HKKuOV_JmQ,43.0,61,32,False,False,True,True,,
DZqSdKfSNa3VNoaWpLUz7-JcE6y6aRyL16SOh0CzOAf20cBarc0H_VNN8oIyfgAL6slS9-qewDiNnw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,fuyaJ2IR7h0VQOHzFhLcHBg2RQzia3TamEr2JdZ2d0dmZKzXwOkgduXkqw,43.0,43,18,False,False,True,False,,
O5CctClZ64KV_WUoYcwCrtmRCoEbsYhCSD2gSZ8lGpQJsY6J1mq98H6w9anU-EU85fA6DPeROGVXhg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,g2iqoiQX6uI2uyHjRxlrDuN6vy4z8fveO1UImY6k65XHjj9FhMk-cvu9DA,42.0,166,139,False,False,True,False,,
0dTqaBYA7b4_bdz_haWw01O7LuizBBtRZd2Yo2qlQog5LQwEa456K-QSfszgqxJ2oDLCgaGPIXGinA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LaxC0qpOG9d5A05ndfCMDF7Yc3lTbwf48Zvv-8WRKK2Ztg,42.0,102,73,False,False,True,False,,
I-iUl7-1vhoXrIRUN5wVa0v9ej-Q_X11laMLmWu1SNUgCS7M5LMtbCUpwKB5mZWmkC6ziu_EQGzaag,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,I9VR3uxhxxAfbEkiP-UrM4lJ16UnpCVPxoD8s4TjX8fBbWoatKeeI6hc5g,1.0,97,80,False,False,True,False,,
oaj53ESq92T97IFwgnu7pY5osQJmdvQkYNZ5BPbSB-RyBVOGzSEvTzRoi22s9UxV9VbjvFWIiCh8BA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,3UAg-NEH9J9v34h0MsjhPRdd2fqwOGxyiLKBixwXBBrjAv3sDlNFxbl87g,42.0,86,77,False,False,True,True,,
PwpMJic4D6DMg1GwMHYEsC_uCwmALGvw1eeINOH9LMGJyVlCA9JskEyAzQE7TP1NnysEWawYuIicEw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,0Sv-RwvIjf6tlAvY0Hx9aOINZZQvHJ0218rFFgBm8XOCvWuppV9LjhdNeA,5.0,85,69,False,False,True,False,,
WNx_LZv7A92_8qKWJUcd5_JQxFgzSogxczmx44rphmR_M2BO-2j4Q-v5oXKyD9x26B4CHM8s69SY2Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,hiKhn7YUwNCxCf31opMOTsHlj7l5wR-fteUEdFa0cBG4EG0,52.0,85,58,False,False,True,False,,
O_VSr1-XEkh2YmJ9gnWfWIHSNeg3qQ_jkYdpw-EC4Amj-Hf7006TzE_guYaKZhMlbZ1YCFP5uIP0CQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Dq-y5M_fZ6VNfsGnoWKmmfuVQBgwSh5ipGy5VfdCUVxhHg,65.0,78,55,False,False,True,False,,
_zF18KMAIRWLG4B0HMHI1ujway23rpCDbz9RNYfZgh7Voq_5wanRVdIL91JbOIEDP86wlEUNeN9YuQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,BkZYJ34a-7qczuO_GNq5HBaYkLCD9LY4JwmNjFzRPWTjCXwaTi2KCLV3PA,41.0,106,108,False,False,True,False,,
u-SX17cl9PSLC1mYg8X-n15n19kchDaWparYyps4CzdTSK3GaAJd3gTLVOwWEo6mO5Yv74ndqwycew,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6Zf1S1Rr994mokv-UjFzbgXquoTIsd1Go-W2Hjt3fvOpxzc,41.0,68,32,False,False,True,True,,
yw6cUwBmwjVx2hKnXFozBI0VdDLcOuxzDKL11uVOh87Wcre94kJkQbh2xLnSjovuqg9Egq1U71LOIg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,sYL9T-0X4RXfhgEAnPAI5TNjRIpbK18kOWmOIlZvETS45bo,41.0,61,40,False,False,True,True,,
yw6cUwBmwjVx2hKnXFozBI0VdDLcOuxzDKL11uVOh87Wcre94kJkQbh2xLnSjovuqg9Egq1U71LOIg,32fb19f3-4dcc-403c-844c-d8bb0c1c805a,RANKED_TFT_DOUBLE_UP,DIAMOND,I,83810207,41.0,33,3,False,False,True,True,,
iXN5Nr2-Lk8-JOWUJeR54YivIjXrYMwBZYfILRsmXG-6oK9mOitm8BKvXB_VTmDBAcfnU9NLpwUXWQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,HuyUiOoTqiOqvzZGvGd95Zmyk495vaBainH4YRm7Bs4t1xo,41.0,57,39,False,False,True,False,,
k7_BsyuIo0G7zDSitnUVGEQwFD5NXsjT4yYMMCW2qKnbsHPum4U7yxv16FFJl3KJOJ0tpI7ZQC-BMQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,MquirwYTW-WGOiTznusaLgDDJwlZfvKFC35q8yQW-D3wEek,40.0,142,123,False,False,True,False,,
6Hm6b7pQLBp2x9Afe4OaPGSdGbiY-9KFl-tT1hkady4ugyhl9v0gE84TcX7vRkVzXWtrOheFmvOKjQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Z9wPE0vdbDedN2-zj8625_buR3enHIztNk_BR0oTGmj46m6PrHW4wEFLeg,40.0,140,122,True,False,True,False,,
TOyL5IvO5jgY2iy7OsPg8PE7-44BpNLmHRkoTu8IOiIexFeqmPqzJwd7TITdK5O-WEEuR3ZDRKBDCA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,dPYpcDNBqukxMPwQjzqiC5n_RYU4jV4Zz3UAD_B3fqhb8KYJ,40.0,92,69,False,False,True,False,,
AryDA9uJsqv3ImjVfFcuy4_9MqQlltNqqFlvWrrdTzdMFDuBd1s27NfpmxHOPv7kZJ_lJDM_vOQf2g,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,vdEx4JCTHvCYpG1xwmyqMxJpzmUeCABgFXsp7AyGjIYHVHc,54.0,147,136,False,False,True,True,,
-zKF_WEpXx8IGxAcRHs5hWm99IzC9Dww3kLNoeKGMH6XKWZP2vDz0w1Ph69qq_2sUapwbtbyNJ34gg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,PNZnZgzsiid6BDzQ1g-4Nq2kUEPU7qgVeLgM32Y4oMS15y56HGYVoBLX1A,39.0,128,103,False,False,True,False,,
R3vHfhtpH4hY84OoODhcTYmfdWaMXkNlvuli_CkBgbkM6FrMA2_AIkCHixNRwaelb0qbE6R92lj_cQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kdO_9RO3zMfqwe29fv3E5-T6eLtyuKZBc4NG_728SAx5lQ,39.0,94,77,False,False,True,True,,
9vtApu62PV9FUUubbRNZRU-S99kCbIpxUjXxmA2n9EEuVnUKXaTF5Y3_xhw7qfAAN0HEuzw5OMEkBw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gnTpOJl3JJ--Ne5g3BOolmi9WsXo5W1Foe64qnDb5CpJourC4z4Y_wP51w,38.0,115,89,False,False,True,False,,
eEiLMsF0gPyW9-Wy22ioHhXrUOmn534Qd2oCP6aOVpdh_yX4oZcGq9gM4C2w4GCQAZvDNESgJ4o0vw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LOHomq2_fJyiixgNOvL2XVeI5ukQoSuURg8USylZBwUuJKU,38.0,110,91,False,False,True,False,,
1XI3OTxQU2hDFY9Aq6L2hJfKuP1uOKgpAWca1UvokdCmz0xAA3nX07BqXHDSEt7M0MpXvTNwJEK6Iw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,xqeb6paTRZBvqIJ1W8-mJOJQkpkLVyc3HqObmjmLvYfBi0Q,38.0,91,55,False,False,True,True,,
-2dNvmVIsxvxXvtkCcVieC39cEywGAyTGognVMSpiMm4vFva0nzxqa-nP_DbhmxJaCU2SSR1XtWzPw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,b8xiR6VpbBF7ZizrdW4XiRSgITta1u50-rwn9413QuMAtM4MI1yZah8IbQ,38.0,78,43,False,False,True,False,,
USncIW538ksaHNLAtkyGmIwOqWh2wkV--LokPHyuGZmG5SOg6ztPJvqpxFW-waaKIcxHT87ehID4EQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,kieDoaeh9ep-ZezwZZVBqz8utZSJmd_G59Dhvou_h6WJjOE,38.0,76,50,False,False,True,False,,
kgv7cO4KnvQ9KF87kSoA9p7ACtm88RlMM0u2gkmPgsH932J0A7iStSFPcojgph8QeUBRZtPG8sxaTw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,clLeUbJkdyuDxI-rJZYE74lLZNXpwfRKX3gDHnWUr_536w,38.0,50,34,False,False,True,True,,
mE2bQ1KOlUEjYKU7Xvr26-qs18I_vCKoeK2OMeIkPnGWf5uJyxuleiHMn4h7I2osdsRBFYgX6yXMEQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,9NMlF5tWvh69m528UxnpEyyU10VNxQtksWTMCyZOjzFSK_E,37.0,130,127,True,False,True,False,,
Fwgcu9UckD7CTYPHwYxJ44gQjTZsvDpzUMdeEZnnats-Qgu7UcUnafTuAePYQYUF6CeANPaVT1Qshw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,ApiqD1ivbaOHdxiMTxQHn3h3NwhXzXGYVpjNxzSO2xaT1A,37.0,115,109,False,False,True,False,,
XJisIf5wDccCebgRgPT-XilUadCSspKttY8yZUbPkqJaUqYce2-wlcbWFf1pl3csT4svSLgWFzatIA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,VcxqoEKYg3SynrE3-I7VnM8hbZW3alhwGcob41XBhq2F-Yk,0.0,108,87,False,False,True,False,,
VrgXBNXazu18eLWAHXDJqY8LX2gQ-vADdbxBcCpQtafv05bEhBzi4oivJywoEMEI-aaCiq0VTU4vcg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,8FuBEFTzz40TnE6Z7mODLE4OCGIo7ofp8NkFIgDX_Fn03JRxtll4uOHcnA,37.0,107,82,False,False,True,True,,
Z4b05MdpYvXgYfKIz2vPQDhcIyiPguHpWhOIyh8pUlRNn6PrA8-aVPksRp170pvV8SIE5z9KUp6H_w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Q7aiAbLkAmP3i9qJ8kxl-nbpAnhS3pil8iiEXS5MoY5JqIU,37.0,88,61,False,False,True,False,,
WjZlxbW4jgP1NZteRp-2d0yTwR-5EnB688pPDIzCxcUEhOz2CoWcXLFAG01kkXJMw5RX-8NOTbFTpg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,iN2747urhT3qZcZQbDSN0FEuMLV6TqYTDWR42TKjk_jlUSg,37.0,61,27,False,False,True,True,,
j3YIUhtgVsEi_g-n76X2RCOWkTAbVTyJgsEcmAN00ks_aC5iIleQvwux17X78b8URgSt12O0jnH1Pg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,Plfr5rXQQXals68FghdPJYT5Tnajt35wRqgmznY0pXt4K2z5AEYe787YrA,37.0,49,29,False,False,True,False,,
oVAaD7EkK2Z0zwX-XofaXSFN-VK6-s4b_fuXG7bkMgyVaZ3JbyTm19XdRhc_F5vS5mowLwOyG6_45Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,xq0B7MBRcaUBMgNqWl9MCjzvKsyfzffxmW71a2MEcrBxQg,36.0,74,46,False,False,True,True,,
JGF6G9V9ZDbDEYStXS2EKVATm5jmzrLjPDP0vpsXgzAHU4W2M0eyY7wAFXknvGRvW_d1GuVYTa0ECw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,0syz3T9dF9PH5s7PN1h_acvND3ymdy5pWiCpNKwvVUK2wZ8,35.0,94,66,False,False,True,False,,
rJ-6oiH0kC-5-8F1l_hd3T7wrbcxi8ZzI8eunHUfr1hQeq8Y78PZx7JJqvA0EdUkTQocgm3lUHVobA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,o8uTOc5LTEHT68gKcGGw8HtncTHivSqW88WukjDHgMSG-83fdYNh0pD0XQ,35.0,80,50,False,False,True,False,,
kSHgH0g8uqxVpTPkKZGiCmANGfx75LdKut-Nxt58fzVjWa4J6IcOHDan5bcM1RRlfKRVBdcUym-uqw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,9s8_n5yWWFasZneR13Rqk9WTlLNY0HHmXsddzCa0GRyxJ7E,35.0,77,52,False,False,True,False,,
LwkpC5m4u5PoYyGJj02xcqfxbYusAoJwBOXqxcPUyKTKZ0Xf6pgrGkzxPnfAWjcmqRp3D5GdC0oScA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,99za-6_6Oc0dHyq5OETVxeMwUzznbjqANCCOorXTYokFE4E,35.0,65,42,False,False,False,False,,
lZc7zKKxodfY8EuwQj9OnW5TyhH6sKpIuOifTIePx8nTtLJk2J-1AGGFFljHX69eLnkgOk_X5-F2Bg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,e03VviL1NNUJayU55uSV72avDsQUc8sKxW4NbnLOQJYlJdw,0.0,65,54,False,False,True,False,,
GXIHELobOEd-ZIFRXsixPGSIyqApVXkGrOAs04qt36FSe8c_UAJK64mOCt1uPD-XYJoUB0gy09W_og,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,wi_iV3NzyIQkNu2esE6tLUm_PHMJfAxgsuDGBHjdMzL6wbnsa6wl8a0_SQ,34.0,130,109,False,False,True,False,,
8l73_JEe-KgxyLsmaYSlvWlBI_kmh5fI8jN2O-g7zrP492GC1vq9EcDcYc4CBrB3MvmkMc5X7BfAng,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,5V8YJqhxDexo9hhdhK7-jAOAIBLqkjVooIaY-CoLoSJNoKs,24.0,91,70,False,False,True,False,,
1pFeNQACjkelMI7l1De07mcmvg1QJYDi-YrS5d9fvWtKOl3w7we-C8HVDQdbLqceaJiwAF8Lpp8vJA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,VK7go-wwRMPkwfVec5SxLrIhPEI-Kk00q2pKcFBMFo8adIWIbCSnKCnB6g,7.0,91,71,False,False,True,False,,
Me-_dluIVdr5Ip98q_2LXk-xeA-OBySJ42FOLHuqBbULnGlfjpnmxf6yVJFkPXBNqwsXUkxRxS8ibQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,yGY52cUV6HdvcMhPwPhNhCSafnzVxMo9sl6IVFouLgrl-HM,34.0,75,58,False,False,False,False,,
G3TKIY0keI2C0f9Q5bG6f0l62-4c_BOCaArIJUxU4iEbAkiRZcScz4vTUB-aVMFy5lFfnrTIBTKi_A,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,2-MOyfRcs91PrjJ2dG0drjRYuBGW_bQ0MiyY9aMEour-7Q,34.0,66,50,False,False,True,False,,
npj3DyqGGxvf37Qp3WSrdiPAYTtnz0qvd6D6cUclguQe9RZx8VPaVace1w9W922T-bM63oDxkNYpvQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,AQJDyS1w943ikBN3QeUQcxWxAtQ16XixB50GWgnuNCE_-Sm47XpsLCY1pg,34.0,46,21,False,False,True,False,,
X5SYxX-mcA0Rfu3U2bRrTfJdPwH5hrFhHT69gI-7ciO2wOi4hRVPo69Au_UZGljF3AIxD5SqiHws_w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,K_ahM4ezSia8zvnvVFhWiHkQOC8U5j6ihjh1l4iR41t9hw,28.0,127,103,False,False,True,False,,
0mjVtsdlymnzkOeokb5Dti03JUroKlOTbSj5Pvu8_ENWphZtZ069chgSNnEwL_4E_VQtf5ZeDtKbiQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,2MRYqkm47yFY9qyPDcvTWl8wjj6gNb3UayWJQHQGXK24t0WagNQvmng7gw,33.0,112,88,False,False,True,False,,
Oo00cGqxLNLmtxuO8WrrBN1xDHdow8d1pjqIaH-x7Y8uzPzr9l0ziRrKVIOZW1PHIVdSCCkzH2ACjw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,QhObErobbTbyMrjX_hqxLSQbzCuuSxTDvb_O_dP7x5S7UxE,16.0,107,83,False,False,True,False,,
2czr7bZDMewkRvU1hnl3fWsasUe9EY9vM6Rfm2OLLTJcov0DOYO9qPjUuoSGRJwXkyRCAmiXcVCsKQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,eZTAe1r2eRo4Dw72RQpXodoxYVHtEaSkoOUBuIJtTz3rP0g,58.0,103,80,False,False,True,False,,
23BrmFYI9lUOLjjMJepo0_kfR2_MegQGM6VnAYKZdGlLJlTtFo4v9FO4eCmlaOKO8eCdQOqThxTlFA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,6RNzejYkIX1RcmQoJ4rvQ1me_mh0_HIsoj8CO_KQBWaF0oLmaSQnluYf-g,33.0,89,59,False,False,False,False,,
F6noaR_ivCNI2_ZL9gM-sORyuUirD87GdVye4U_ZFZxVu6wp13CvS9JmPI1QHvIJpq0eePgLoXamTA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,stEzIPsv0FvPkXLTOFw9CuGa2gOMWGpAn46R55afOaP8PA,33.0,82,61,False,False,True,False,,
p9Vuc_kx-dSahwy5mEmSr-1CUIC42GYVfptnKl6n5bJVW3XRSly0GCeSzIOYoezqo7U24BPN274bsQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,l9pcb6qpaIsh9HPmk7XdHNpD_9dOjFE18X4fHmr4rYjEzz0,33.0,72,47,False,False,True,True,,
fwi95UTJcT8D-7Svtz3C34SbWbsOO6pNCxgvYNj_QSJr2wLww6U8DMPImEluUuvs9l2wOpWLSCnYyg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gUnkSO__3gZdGn0IVJP11qxji76NOy0j_4lKPQM4unIXatU,33.0,67,53,False,False,True,False,,
n1H0zGpwclm2PDfzDk6gXSC0a2MimMiLG7WWhGYi4d5hNq-RzKbyLyyFO5-wCY5boKDtwbEkFEwzWA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,DpMr_S4dzAlGkcBKzhLaTRP6x3tHPoJeUjVszqXahcLJWQ,21.0,122,103,False,False,True,False,,
x-E8G3UQTNCRS_eiOjWNwccEi5wN0FppYhGW4bteWgH0DpGM8h9_zpdmKRMVyOcIBzif5y0uRYgSEA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,GFl7Ll3ya4fFpsjRL6CbD8_PuafyMYfdYVM_heS5wRJpXg,32.0,79,43,False,False,True,True,,
F3MIYmCQH43gQsYpn-l0lZzABpLWfzCJPb9rwucGMeNlQnTRhZs9ZpxxWtymXdtx8KopM8E-Ha6fmA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,rDsiffm9LK2gMcxI5cReMaVhU1c2igknC4UaGxc0c0A1fGfr0DZcazOM4A,32.0,69,41,False,False,True,False,,
6gj95BE4_0PTxamrcIJGe31kEs7gbd0p63lg3Q2inEFsuVglvEZCKtF7s8dkzw92plfakB0d08hkHw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,LlOVUvzMX_WCU6j72AzTuVL2ayagZzitLmp3f4ecyyhypg,32.0,63,34,False,False,True,False,,
QNLxYrU7uXoSem4srmiOspNYyubkfK05RzLr7gO-8VBDuO-HjUNSq0JqeBKTEUew7vSEFbgVEKcnvw,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,aqiHA7Xp4lFt4HpOLuaddnZhCnm__tOBf7x4e9VWLNm6_WWNjkh70ixfYQ,31.0,146,115,False,False,True,False,,
phQnYpIvIfz8BcS8gqd22R5LEcytx6WrvHOHZvwshw6vhqtLs8HIyt6WdckJUuhmRQoUTyyu4th9Mg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,WlGaIdrrIpglng4cIS3Fgc_6sH0WgZubTeMHIjB6V1kN1vI,71.0,95,87,False,False,True,False,,
WAnprud0E9ovVZJCFoXhQNKK28yD0alSybMTnzqB6j-I8IVlj_3ycluJXbYqUBn4cWpC5iIm-zg8cg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,4ib0tVfX9gyrD2FRXzWwdvWYyqLfj0-9-c_bKp2l7NSocuM,31.0,81,55,False,False,True,False,,
YWxmK3Hdknja1xzb2eJL7-1dlwn1PaN932Zt3N8JaYtKcilh5SgT-XlsrjLkOOAkEPc_lIW_XCIrJA,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,V1mtalXpw6yngDmHoy8uVHYcNhwbt8rdjc_5DuMvPhnI5bNm-Uh5aOIAUg,31.0,53,33,False,False,True,False,,
-MZAS1rBpSk_iKzozo021apT9zoq3e64Z_HCHvJlhVonl0QZVcRqy5ZZhzhsEG1l8jGtUFPXTE4dEg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,IP4QP9bV7CfM3sPu1yRj44rPfOuWsODwA383xxUa-dSTD2U,10.0,106,83,False,False,True,False,,
-IHCDUbsZFp8V7-kcN9ia03IsdZBFmXDNQgdqKEcmeMFxAPNy4TpgLTuS5PlbzxU6zpPYgzIt4OlRg,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,HHWcyWWWAlFOz6j9daKFpdqHN7J-NwLkptOmNg2s77ROtDA,47.0,103,95,False,False,True,False,,
wfwX85BuFc7xkx4IDGoo27LjpiYCymK-Rm4uA56Qvj-Cm5SwuOLvXWBo4-fdBNb4-XTo4Uj0_meO6Q,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,p-NQVHUbyVfM996fFj3X6awWdStrN_U8nnuSnD7M4hqQcw,30.0,70,51,False,False,True,True,,
_yURzIRh7bPrx4SoOHkvuxdkxc_wj4z5DLyjCs1PSqeM6nkTWhYRZ0FsNlimHyRLq5NaTV9JWXwCEQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,t_NEukzofRicsgQg5XyOGyb6eVYyzOlp7U-MT-OxY68ekPo,30.0,60,40,False,False,True,True,,
uc6X-01JFenvTgHox7hqtVwp1eG6o9OEEkiVROVOaTWuzUrimXEWBj6OrdN8xLtLnBB3vl2RCPup5w,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,gY92PmxK9zfCCLE0AZDRwdtC3U3A3-8Oh1g4AM5uZD-bnYtYzMj74cxRRg,29.0,125,101,False,False,True,False,,
uc6X-01JFenvTgHox7hqtVwp1eG6o9OEEkiVROVOaTWuzUrimXEWBj6OrdN8xLtLnBB3vl2RCPup5w,,RANKED_TFT_TURBO,,,gY92PmxK9zfCCLE0AZDRwdtC3U3A3-8Oh1g4AM5uZD-bnYtYzMj74cxRRg,,4,1,,,,,GREEN,1668.0
I0XoP6iodyxDlSqiBebXkHy7qvhN6DzGdUhmxw6lwKbdDOTtBMkqYqIPEkK00MOE2aogWUyMpOQKRQ,f8870d96-63cd-38b4-bbfa-edf0de375aca,RANKED_TFT,MASTER,I,zNrkB3AZryuE_0-YRP1llBS_3Puq2ZscMlv3tWHVplTSTQ8,19.0,106,95,False,False,True,False,,
